scenario,family,seed,judge,model,y_true,y_pred,score,correct,latency,error,note
tail_regression_001,tail_regression,1,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_001,tail_regression,1,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.14,,
tail_regression_001,tail_regression,1,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_001,tail_regression,1,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_001,tail_regression,1,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_001,tail_regression,1,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,8.38,,
tail_regression_001,tail_regression,1,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,1,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,1,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,1,statistical,-,FAIL,FAIL,0.0,1,0.03,,
tail_regression_002,tail_regression,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.34,,
tail_regression_002,tail_regression,1,ai:raw,qwen-llm,FAIL,FAIL,35.0,1,2.86,,
tail_regression_002,tail_regression,1,hybrid:gated,qwen-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,qwen-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.93,,
tail_regression_002,tail_regression,1,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.96,,
tail_regression_002,tail_regression,1,hybrid:gated,phi4-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,phi4-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.79,,
tail_regression_002,tail_regression,1,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.13,,
tail_regression_002,tail_regression,1,hybrid:gated,olmo2-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,olmo2-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.09,,
tail_regression_002,tail_regression,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.88,,
tail_regression_002,tail_regression,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,14.68,,
tail_regression_002,tail_regression,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,11.25,,
tail_regression_002,tail_regression,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,deepseek-r1-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;both
tail_regression_002,tail_regression,1,ai:plot,moondream-vlm,FAIL,FAIL,0.65,1,2.57,,
tail_regression_002,tail_regression,1,hybrid:gated,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,moondream-vlm,FAIL,FAIL,0.65,1,0.0,,ai=plot/Fail;both
tail_regression_002,tail_regression,1,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.56,,
tail_regression_002,tail_regression,1,hybrid:gated,granite-vision-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,granite-vision-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;both
tail_regression_002,tail_regression,1,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.83,,
tail_regression_002,tail_regression,1,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,1,hybrid:or,minicpm-v-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;both
tail_regression_002,tail_regression,1,hybrid:and,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;both
tail_regression_003,tail_regression,1,statistical,-,FAIL,PASS,100.0,0,0.04,,
tail_regression_003,tail_regression,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.24,,
tail_regression_003,tail_regression,1,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,2.84,,
tail_regression_003,tail_regression,1,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,1,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.74,,
tail_regression_003,tail_regression,1,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.99,,
tail_regression_003,tail_regression,1,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.25,,
tail_regression_003,tail_regression,1,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.13,,
tail_regression_003,tail_regression,1,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,45.0,1,11.57,,
tail_regression_003,tail_regression,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,45.0,1,4.45,,
tail_regression_003,tail_regression,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,0.0,1,19.57,,
tail_regression_003,tail_regression,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,25.0,1,11.04,,
tail_regression_003,tail_regression,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,deepseek-r1-llm,FAIL,FAIL,0.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,1,ai:plot,moondream-vlm,FAIL,PASS,100.0,0,2.53,,
tail_regression_003,tail_regression,1,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,1,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_003,tail_regression,1,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,1,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.37,,
tail_regression_003,tail_regression,1,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_003,tail_regression,1,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_003,tail_regression,1,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_003,tail_regression,1,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.95,,
tail_regression_003,tail_regression,1,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,1,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,1,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,1,statistical,-,FAIL,PASS,100.0,0,0.04,,
tail_regression_004,tail_regression,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.44,,
tail_regression_004,tail_regression,1,ai:raw,qwen-llm,FAIL,FAIL,25.0,1,2.84,,
tail_regression_004,tail_regression,1,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,1,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,10.04,,
tail_regression_004,tail_regression,1,ai:raw,phi4-llm,FAIL,FAIL,65.0,1,5.91,,
tail_regression_004,tail_regression,1,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.81,,
tail_regression_004,tail_regression,1,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.05,,
tail_regression_004,tail_regression,1,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,11.75,,
tail_regression_004,tail_regression,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.78,,
tail_regression_004,tail_regression,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,15.01,,
tail_regression_004,tail_regression,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,12.91,,
tail_regression_004,tail_regression,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,1,ai:plot,moondream-vlm,FAIL,FAIL,0.64,1,2.8,,
tail_regression_004,tail_regression,1,hybrid:gated,moondream-vlm,FAIL,FAIL,0.64,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,moondream-vlm,FAIL,FAIL,0.64,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,1,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.36,,
tail_regression_004,tail_regression,1,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,1,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.67,,
tail_regression_004,tail_regression,1,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,1,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_000,gradual_drift,1,statistical,-,FAIL,PASS,100.0,0,0.03,,
gradual_drift_000,gradual_drift,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.17,,
gradual_drift_000,gradual_drift,1,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.6,,
gradual_drift_000,gradual_drift,1,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.82,,
gradual_drift_000,gradual_drift,1,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.19,,
gradual_drift_000,gradual_drift,1,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.3,,
gradual_drift_000,gradual_drift,1,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.45,,
gradual_drift_000,gradual_drift,1,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.21,,
gradual_drift_000,gradual_drift,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.75,,
gradual_drift_000,gradual_drift,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,11.57,,
gradual_drift_000,gradual_drift,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,28.36,,
gradual_drift_000,gradual_drift,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:plot,moondream-vlm,FAIL,FAIL,0.8,1,2.47,,
gradual_drift_000,gradual_drift,1,hybrid:gated,moondream-vlm,FAIL,FAIL,0.8,1,0.0,,ai=plot/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:or,moondream-vlm,FAIL,FAIL,0.8,1,0.0,,ai=plot/Fail;ai
gradual_drift_000,gradual_drift,1,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_000,gradual_drift,1,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.75,,
gradual_drift_000,gradual_drift,1,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,1,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_000,gradual_drift,1,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,1,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,8.12,,
gradual_drift_000,gradual_drift,1,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_000,gradual_drift,1,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_000,gradual_drift,1,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,1,statistical,-,FAIL,PASS,100.0,0,0.03,,
gradual_drift_001,gradual_drift,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.49,,
gradual_drift_001,gradual_drift,1,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.59,,
gradual_drift_001,gradual_drift,1,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:summary,phi4-llm,FAIL,FAIL,30.0,1,10.09,,
gradual_drift_001,gradual_drift,1,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.21,,
gradual_drift_001,gradual_drift,1,hybrid:gated,phi4-llm,FAIL,FAIL,30.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,phi4-llm,FAIL,FAIL,30.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,6.25,,
gradual_drift_001,gradual_drift,1,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.56,,
gradual_drift_001,gradual_drift,1,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.15,,
gradual_drift_001,gradual_drift,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.71,,
gradual_drift_001,gradual_drift,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,45.0,1,13.09,,
gradual_drift_001,gradual_drift,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,27.55,,
gradual_drift_001,gradual_drift,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,deepseek-r1-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:plot,moondream-vlm,FAIL,FAIL,0.0,1,2.74,,
gradual_drift_001,gradual_drift,1,hybrid:gated,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:or,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,1,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_001,gradual_drift,1,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.77,,
gradual_drift_001,gradual_drift,1,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,1,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_001,gradual_drift,1,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,1,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,8.18,,
gradual_drift_001,gradual_drift,1,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,1,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_001,gradual_drift,1,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_002,gradual_drift,1,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_002,gradual_drift,1,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.21,,
gradual_drift_002,gradual_drift,1,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.59,,
gradual_drift_002,gradual_drift,1,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,1,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.93,,
gradual_drift_002,gradual_drift,1,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.23,,
gradual_drift_002,gradual_drift,1,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,1,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.27,,
gradual_drift_002,gradual_drift,1,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.35,,
gradual_drift_002,gradual_drift,1,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,1,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.2,,
gradual_drift_002,gradual_drift,1,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.71,,
gradual_drift_002,gradual_drift,1,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_002,gradual_drift,1,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_002,gradual_drift,1,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,13.08,,
gradual_drift_002,gradual_drift,1,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,10.02,,
gradual_drift_002,gradual_drift,1,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
