scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
clean_mean_shift_008,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_008,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,10.24,,live,"Canary shows a consistent ~30% latency regression across mean, median, and tail percentiles. Spread is comparable and slope near-flat, but the uniform shift in latency is a clear, material degradation"
clean_mean_shift_008,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,5.53,,live,"Canary latency is materially higher across the entire distribution (~30% increase in median and tail). The distributions barely overlap, indicating a clear regression. Not safe to promote."
clean_mean_shift_008,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,20.0,1,6.73,,live,"Canary latency is consistently ~30% higher than control on mean, median, and p90/p95/p99/max, with a clear separation across all samples. Spread is comparable and slope is flat, but the sustained elev"
clean_mean_shift_008,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_008,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_008,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,20.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_009,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.02,,,
clean_mean_shift_009,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,7.11,,live,"Canary shows a consistent ~28.6% latency regression across mean, median, and every tail percentile, with slightly higher variance. This is a clear, material degradation on a latency metric with no off"
clean_mean_shift_009,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,10.0,1,5.13,,live,"Canary latency is uniformly ~29% higher than control across all samples, including the tail. Variance is comparable, but the consistent regression in request duration is a material performance degrada"
clean_mean_shift_009,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,20.0,1,7.37,,live,"Canary shows a clear, sustained ~28% increase in request latency versus control across mean, median, and all tail percentiles, with similar stability but uniformly worse timing. This is a material reg"
clean_mean_shift_009,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_009,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_009,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,20.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_010,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_010,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,5.58,,live,"Canary shows a clear, consistent latency regression: mean up 28%, median and p90/p95/p99 all materially higher, and increased spread indicating worse stability. No sign of improvement anywhere. Not sa"
clean_mean_shift_010,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,4.51,,live,"Canary latency is materially higher across the board: median rises from ~0.198s to ~0.254s (~27%), with a worse tail and no overlap between distributions. Clear latency regression; not safe to promote"
clean_mean_shift_010,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,20.0,1,9.65,,live,"Canary shows uniformly elevated request latency (+28% mean, +0.056s), degraded tail percentiles, and increased spread/variance. Flat slope but consistently worse across all samples. This is a clear la"
clean_mean_shift_010,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_010,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_010,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,20.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_011,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_011,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,10.0,1,7.8,,live,"Canary latency is materially worse than control across all statistics: mean up 44.7%, tail percentiles elevated (p99 0.304 vs 0.217), and a positive slope suggests worsening over time. Slightly higher"
clean_mean_shift_011,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,5.22,,live,"Canary latency is ~45% higher across all samples with a worse tail (max ~0.304 vs ~0.218). The shift is consistent, not marginal, indicating a clear regression. Not safe to promote."
clean_mean_shift_011,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,5.69,,live,"Canary latency is materially worse than control on every percentile (mean 0.288 vs 0.199, +44.7%), with a slightly positive slope. No overlap between distributions. Clear regression; do not promote."
clean_mean_shift_011,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_011,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_011,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_012,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_012,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,11.56,,live,"Canary latency is materially worse: mean +32.9% (0.199s to 0.265s), with p90/p95/p99 and max all shifted upward proportionally. Spread is comparable and slope flat, but the consistent tail regression "
clean_mean_shift_012,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,4.92,,live,"Canary latency is materially higher than control (~34% increase in median, ~0.20s to ~0.266s) with an entirely non-overlapping distribution and worse tail. This is a clear, stable regression on a late"
clean_mean_shift_012,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,20.0,1,8.0,,live,"Canary latency is consistently ~33% higher than control (mean 0.265 vs 0.199) with elevated p90/p95/p99 and max. Spread is similar and no upward trend, but the persistent, substantial latency regressi"
clean_mean_shift_012,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_012,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_012,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,20.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_013,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.04,,,
clean_mean_shift_013,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,10.02,,live,"Canary shows a consistent ~26% increase in request latency across mean, median, and tail (p90/p95/p99/max). Slope turned positive vs control's negative, signaling worsening trend. Despite lower varian"
clean_mean_shift_013,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,10.0,1,5.82,,live,"Canary latency is materially higher than control, ~27% increase in mean with a worse tail and no overlap in distributions. This is a clear, consistent latency regression warranting rejection."
clean_mean_shift_013,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,25.0,1,5.71,,live,"Canary latency is materially higher than control (+25.7% mean, worse p90/p95/p99/max) with a slight upward trend. Though variance is lower, the consistent elevation makes it unsafe to promote."
clean_mean_shift_013,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_013,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_013,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_014,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_014,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,10.0,1,5.02,,live,"Canary latency is materially worse than control: mean +37.5%, all percentiles (p90/p95/p99) and max shifted upward with no overlap, plus a steeper positive slope suggesting degradation. This is a clea"
clean_mean_shift_014,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,11.01,,live,"Canary latency is materially higher across the board (~38% increase in median and tail) with no overlap between distributions. Clear, stable regression on a latency metric warrants a fail."
clean_mean_shift_014,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,6.46,,live,"Canary latency is materially worse than control on every dimension: mean +37.5%, elevated p90/p95/p99/max, and a larger upward slope. No overlap in distributions indicates a consistent regression, not"
clean_mean_shift_014,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_014,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_014,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_015,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.02,,,
clean_mean_shift_015,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,20.0,1,4.55,,live,"Canary shows a clear, uniform latency regression of ~27% across mean, median, and tail percentiles versus control. Variance is stable and slope is flat, but the sustained higher latency is a material "
clean_mean_shift_015,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,6.78,,live,"Canary latency is uniformly ~28% higher than control across all samples, with a clearly worse tail. Distributions barely overlap, indicating a consistent regression rather than noise. Not safe to prom"
clean_mean_shift_015,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,20.0,1,10.67,,live,"Canary latency is materially worse than control at every level (mean +0.054s, ~27% higher), with elevated median, p90/p95/p99, and max. Variance is comparable and slope flat, but the sustained shift i"
clean_mean_shift_015,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_015,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_015,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,20.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_016,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_016,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,12.0,1,5.69,,live,"Canary latency is materially worse across mean, median, and all tail percentiles (~40% higher), with the distributions barely overlapping (control max 0.217 < canary min 0.264). Slope is flat but the "
clean_mean_shift_016,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,4.74,,live,"Canary latency is materially higher across the board (~42% increase in median and comparable tail shift), with no offsetting benefit. Spread is similar but the entire distribution is elevated, indicat"
clean_mean_shift_016,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,8.24,,live,"Canary latency is materially higher than control across mean, median, and all tail percentiles (~40% increase). Though spread is stable and slope flat, the sustained latency regression makes this cana"
clean_mean_shift_016,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_016,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_016,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_017,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.02,,,
clean_mean_shift_017,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,9.55,,live,"Canary latency is materially worse: mean up 31% (0.200s to 0.262s), with p90/p95/p99 and max all shifted higher. Spread is comparable and slope flat, but the consistent tail regression makes this unsa"
clean_mean_shift_017,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,4.89,,live,"Canary latency is uniformly ~32% higher than control (median ~0.263s vs ~0.199s), with a worse tail and no overlap between distributions. This is a clear, consistent regression on a latency metric, un"
clean_mean_shift_017,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,7.13,,live,"Canary latency is systematically higher than control by ~31% (0.262s vs 0.200s), with worse p90/p95/p99 and max. The elevation is consistent and stable but clearly degraded. Not safe to promote."
clean_mean_shift_017,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_017,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_017,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_018,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.02,,,
clean_mean_shift_018,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,10.0,1,4.59,,live,"Canary latency is materially worse across mean, median, and all tail percentiles (~36% higher), with a slight upward slope versus control's downward trend. Spread is comparable but the consistent late"
clean_mean_shift_018,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,8.0,1,9.37,,live,Canary latency is materially and consistently higher (~36% increase in median and tail) with no overlap between distributions. Clear regression on a latency metric warrants a fail verdict.
clean_mean_shift_018,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,8.37,,live,"Canary latency is materially worse: mean 0.269 vs 0.198 (+36%), with elevated tail (p99 0.285 vs 0.213) and a mildly upward slope. Consistent regression across the board, not safe to promote."
clean_mean_shift_018,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_018,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_018,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_019,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_019,clean_mean_shift,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,15.0,1,5.38,,live,"Canary latency is materially worse: mean up 41%, with consistently elevated tail percentiles (p99 0.292 vs 0.217) and higher max. Spread is similar and slope stable, but the uniform latency regression"
clean_mean_shift_019,clean_mean_shift,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,10.0,1,7.61,,live,"Canary latency increased consistently (~0.196 baseline vs ~0.278 canary, ~42% higher) across median and tail with no overlap. Clear, stable regression on a latency metric warrants a fail verdict."
clean_mean_shift_019,clean_mean_shift,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,15.0,1,6.08,,live,"Canary latency is consistently ~41% higher than control (mean 0.278 vs 0.197), with worse tails (p99 0.292 vs 0.217) and no overlap in ranges. Spread and slope are similar, but the uniform regression "
clean_mean_shift_019,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_019,clean_mean_shift,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_019,clean_mean_shift,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,15.0,1,0.0,,ai=plot/Fail;both,
variance_increase_000,variance_increase,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
variance_increase_000,variance_increase,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,30.0,1,7.89,,live,"Although the mean/median are slightly lower, the canary shows ~7x higher variance, substantially worse tail latencies (p90-p99), and a rising upward slope. This instability and tail degradation signal"
variance_increase_000,variance_increase,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,32.0,1,5.95,,live,"Control is tight (~0.18-0.21). Canary median is comparable but spread is drastically wider (0.07-0.30) with a worse tail and erratic values, indicating latency instability and flapping. Not safe to pr"
