scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
healed_transient_004,healed_transient,PASS,ai:raw,ai,raw,olmo2-llm,FAIL,40.0,0,3.12,,,Higher variance and p95 value in canary suggest instability compared to stable control metrics.
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
healed_transient_004,healed_transient,PASS,ai:summary,ai,summary,mistral-nemo-llm,FAIL,45.0,0,12.26,,,"Canary shows significantly higher latency and variability in request durations, indicating potential instability."
healed_transient_004,healed_transient,PASS,ai:raw,ai,raw,mistral-nemo-llm,FAIL,35.0,0,5.39,,,"Canary shows significantly higher request durations with a max of 0.3854 vs control's 0.2142, p90 of 0.3789 vs 0.2086, and noticeable variance."
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,45.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,45.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
healed_transient_004,healed_transient,PASS,ai:summary,ai,summary,deepseek-r1-llm,FAIL,10.0,0,13.71,,,Multiple metrics show significant degradation in performance.
healed_transient_004,healed_transient,PASS,ai:raw,ai,raw,deepseek-r1-llm,FAIL,20.0,0,11.84,,,"The canary shows material improvements in duration metrics that are concerning, indicating potential instability and increased latency."
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,10.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,10.0,0,0.0,,ai=summary/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
healed_transient_004,healed_transient,PASS,ai:plot,ai,plot,moondream-vlm,FAIL,70.0,0,2.49,,,<= 60 words
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
healed_transient_004,healed_transient,PASS,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,0,6.85,,,"The canary shows a marginal improvement over the control in terms of HTTP request duration. The median and p90 values are higher for the canary, indicating some variability. However, the slope per sam"
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
healed_transient_004,healed_transient,PASS,ai:plot,ai,plot,minicpm-v-vlm,FAIL,25.0,0,7.59,,,The overall score is low due to an increase in average request durations for the experiment. This suggests that users may experience longer response times when using this new version of the applicatio
healed_transient_004,healed_transient,PASS,hybrid:gated,hybrid,gated,minicpm-v-vlm,FAIL,25.0,0,0.0,,ai=plot/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:or,hybrid,or,minicpm-v-vlm,FAIL,25.0,0,0.0,,ai=plot/Fail;ai,
healed_transient_004,healed_transient,PASS,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.22,,,Canary shows materially worse tail latency compared to control.
clean_mean_shift_000,clean_mean_shift,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,2.83,,,Canary shows significantly higher maximum duration and increased variance compared to control.
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.87,,,"The canary shows significantly worse latency metrics across all percentiles (p90, p95, p99) and maximum value. The increase in mean duration indicates a substantial degradation in performance."
clean_mean_shift_000,clean_mean_shift,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,20.0,1,5.59,,,The canary shows significantly higher request durations with increased variance and worse tail metrics compared to the control. This indicates instability and degraded performance.
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.84,,,"The canary shows higher variance, a worse p99 value, and a slightly positive slope compared to the control, indicating instability and potential issues."
clean_mean_shift_000,clean_mean_shift,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,3.16,,,Higher variance and p95 value in canary suggest instability compared to stable control metrics.
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,45.0,1,11.57,,,Canary shows significant increase in request duration metrics compared to control.
clean_mean_shift_000,clean_mean_shift,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,4.59,,,"Canary has higher max value (0.2757 vs 0.2187) and larger spread, indicating potential instability."
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,20.0,1,34.98,,,"The canary shows significant increases in duration metrics across all percentiles, indicating potential instability and worse performance."
clean_mean_shift_000,clean_mean_shift,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,65.0,1,13.09,,,"The canary shows a significantly higher maximum value (0.2757) compared to the control's maximum (0.2187), indicating potential instability or flapping. The spread is notably wider, suggesting increas"
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:plot,ai,plot,moondream-vlm,PASS,100.0,0,2.54,,,<= 60 words
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Pass;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Pass;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;ai,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,1,6.65,,,"The canary shows a marginal improvement over the control in terms of HTTP request duration. The median and p90 values are slightly higher, but the spread/variance is comparable, indicating stability. "
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,FAIL,75.0,1,0.0,,ai=plot/Marginal;ai,
clean_mean_shift_000,clean_mean_shift,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,25.0,1,7.81,,,"While both median and slope per sample are comparable between the baseline (control) and the new version (experiment), the overall score is low due to the experiment showing an increased average respo"
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_000,clean_mean_shift,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.29,,,"Canary mean response time nearly doubled, max duration doubled. Unhealthy increase."
clean_mean_shift_001,clean_mean_shift,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,2.91,,,"Canary shows much higher maximum and greater variance in request duration, indicating instability."
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.89,,,"The canary shows a substantial increase in request duration metrics (mean, p90, p95, p99, max) indicating degraded performance. Despite similar slopes, the increased latency is concerning."
clean_mean_shift_001,clean_mean_shift,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,20.0,1,5.9,,,"The canary shows consistently higher HTTP request durations compared to the control, suggesting degraded performance and instability. The increase across all samples indicates a negative impact on use"
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.35,,,"The canary shows increased variability and a worsening tail, indicating potential instability. The upward trend in latency suggests a possible degradation that may affect performance if promoted to pr"
clean_mean_shift_001,clean_mean_shift,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,3.09,,,Higher variance and p95 value in canary suggest instability compared to stable control metrics.
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:summary,ai,summary,mistral-nemo-llm,FAIL,45.0,1,11.42,,,Canary shows significant increase in request duration metrics compared to control.
clean_mean_shift_001,clean_mean_shift,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,4.54,,,"Canary has higher max value (0.2941 vs 0.21) and larger spread, indicating instability."
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,20.0,1,20.03,,,The canary shows increased variability with higher upper quantiles despite lower standard deviation.
clean_mean_shift_001,clean_mean_shift,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,25.0,1,13.79,,,"The canary shows much higher variability and extreme values compared to the control, indicating instability. While some metrics are stable or better, the overall health is unacceptable."
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:plot,ai,plot,moondream-vlm,PASS,100.0,0,2.52,,,<= 60 words
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Pass;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Pass;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;ai,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,1,6.54,,,"The canary shows a marginal improvement over the control, with a lower median and less spread in the data. However, there is still room for improvement as the p90 value is higher than the control."
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,FAIL,75.0,1,0.0,,ai=plot/Marginal;ai,
clean_mean_shift_001,clean_mean_shift,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,25.0,1,7.63,,,"The canary shows a significantly worse performance compared to the control, with materially higher variance and longer request durations. This indicates instability in the system under test."
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;statistical,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_001,clean_mean_shift,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,FAIL,25.0,1,0.0,,ai=plot/Fail;both,
clean_mean_shift_002,clean_mean_shift,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
clean_mean_shift_002,clean_mean_shift,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,25.0,1,5.22,,,"Canary mean duration nearly doubled, max time doubled."
clean_mean_shift_002,clean_mean_shift,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,2.88,,,"Canary shows much higher max duration and increased variance, indicating instability."
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:and,hybrid,and,qwen-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_002,clean_mean_shift,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,20.0,1,9.8,,,"The canary shows a substantial increase in request duration metrics across all percentiles and maximum value, indicating degraded performance. Despite stable variance, the overall latency is worse tha"
clean_mean_shift_002,clean_mean_shift,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,20.0,1,5.74,,,"The canary shows a substantial increase in request duration with higher mean, median, and tail metrics compared to control. This indicates degraded performance and instability."
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:gated,hybrid,gated,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:or,hybrid,or,phi4-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_002,clean_mean_shift,FAIL,hybrid:and,hybrid,and,phi4-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;both,
clean_mean_shift_002,clean_mean_shift,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,5.86,,,"The canary shows increased variability and a worsening tail, indicating potential instability compared to the control. These changes are concerning despite the median being similar."
